,index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
93,647,2019-01-02,730,717,FRANCE,28.0,22,124.94
94,648,2019-01-02,1020,992,FRANCE,45.0,20,105.02
95,649,2019-01-02,762,747,FRANCE,55.0,23,79.24
96,650,2019-01-02,1171,1058,FRANCE,75.0,9,53.03999999999999
97,651,2019-01-02,1218,1182,FRANCE,82.0,8,76.23
98,652,2019-01-02,1065,1034,FRANCE,38.0,10,86.14999999999999
99,653,2019-01-02,1151,1116,FRANCE,75.0,9,68.00999999999999
100,654,2019-01-02,861,837,FRANCE,59.0,4,38.56
101,655,2019-01-02,1387,1349,FRANCE,54.0,12,181.41
102,656,2019-01-02,578,567,FRANCE,60.0,13,60.09
103,657,2019-01-02,728,716,FRANCE,76.0,23,207.44000000000003
104,658,2019-01-02,1188,1152,FRANCE,24.0,4,27.68
105,659,2019-01-02,1147,1112,FRANCE,26.0,15,65.31
106,660,2019-01-02,1270,1233,FRANCE,83.0,14,54.54
107,661,2019-01-02,1028,1000,FRANCE,47.0,3,107.03
108,662,2019-01-02,1242,1205,FRANCE,93.0,11,92.3
109,663,2019-01-02,635,624,FRANCE,6.0,8,190.59
110,664,2019-01-02,912,886,FRANCE,69.0,22,83.67
111,665,2019-01-02,926,899,FRANCE,18.0,6,31.12
112,666,2019-01-02,1414,1374,FRANCE,44.0,8,61.03
113,667,2019-01-02,1340,1303,FRANCE,67.0,42,178.45
114,668,2019-01-02,898,872,FRANCE,92.0,4,211.51
115,669,2019-01-02,1212,1176,FRANCE,13.0,37,111.84000000000002
116,670,2019-01-02,678,666,FRANCE,93.0,12,144.67
117,671,2019-01-02,671,659,FRANCE,59.0,7,91.28
118,672,2019-01-02,900,874,FRANCE,78.0,36,132.65
119,673,2019-01-02,992,965,FRANCE,37.0,25,95.78
120,674,2019-01-02,1381,1344,FRANCE,31.0,13,75.41
121,675,2019-01-02,1439,1399,FRANCE,37.0,66,101.22
122,676,2019-01-02,598,587,FRANCE,93.0,8,79.74
123,677,2019-01-02,1090,1056,FRANCE,22.0,6,17.24
124,678,2019-01-02,708,696,FRANCE,92.0,19,70.4
125,679,2019-01-02,1480,1438,FRANCE,76.0,5,69.12
126,680,2019-01-02,707,695,FRANCE,34.0,21,80.24000000000001
127,681,2019-01-02,1435,1395,FRANCE,70.0,31,108.09
128,682,2019-01-02,1062,1032,FRANCE,91.0,9,98.89
129,683,2019-01-02,854,832,FRANCE,59.0,18,92.83
130,684,2019-01-02,973,946,FRANCE,21.0,18,76.89
131,685,2019-01-02,1401,1361,FRANCE,31.0,17,99.03
132,686,2019-01-02,1446,1406,FRANCE,94.0,7,38.27000000000001
133,687,2019-01-02,706,694,FRANCE,94.0,11,104.96999999999998
134,688,2019-01-02,999,972,FRANCE,59.0,4,43.54
135,689,2019-01-02,1155,1120,FRANCE,74.0,46,76.68
136,690,2019-01-02,1052,1023,FRANCE,31.0,6,60.4
137,691,2019-01-02,1291,1254,FRANCE,71.0,12,60.49
138,692,2019-01-02,1425,1385,FRANCE,57.0,1,2.78
139,693,2019-01-02,1460,1419,FRANCE,38.0,53,221.37
140,694,2019-01-02,1373,1336,FRANCE,75.0,24,83.64000000000001
141,695,2019-01-02,917,891,FRANCE,92.0,8,49.870000000000005
142,696,2019-01-02,899,873,FRANCE,92.0,9,43.09
143,697,2019-01-02,1301,1264,FRANCE,46.0,6,47.74
144,698,2019-01-02,886,860,FRANCE,75.0,3,19.87
145,699,2019-01-02,1485,1443,FRANCE,13.0,39,125.23
146,700,2019-01-02,1031,1002,FRANCE,49.0,4,9.92
147,701,2019-01-02,814,799,FRANCE,54.0,2,33.64
148,702,2019-01-02,1064,1033,FRANCE,17.0,12,79.56999999999998
149,703,2019-01-02,1040,1011,FRANCE,20.0,16,111.38
150,704,2019-01-02,1120,1086,FRANCE,73.0,23,72.05999999999999
151,705,2019-01-02,1379,1342,FRANCE,13.0,20,99.2
152,706,2019-01-02,964,937,FRANCE,13.0,12,144.67
153,707,2019-01-02,672,660,FRANCE,24.0,16,86.19999999999999
154,708,2019-01-02,843,825,FRANCE,95.0,27,103.94
155,709,2019-01-02,669,657,FRANCE,84.0,13,117.06
156,710,2019-01-02,1203,1167,FRANCE,57.0,12,78.66
157,711,2019-01-02,1206,1170,FRANCE,16.0,8,31.55
158,712,2019-01-02,822,805,FRANCE,57.0,7,67.3
159,713,2019-01-02,1349,1312,FRANCE,48.0,5,29.17
160,714,2019-01-02,1114,1080,FRANCE,93.0,8,62.870000000000005
161,715,2019-01-02,972,945,FRANCE,83.0,8,37.51
162,716,2019-01-02,1429,1389,FRANCE,76.0,23,81.15
163,717,2019-01-02,1027,999,FRANCE,30.0,14,69.25999999999999
164,718,2019-01-02,719,707,FRANCE,83.0,2,10.95
165,719,2019-01-02,1116,1082,FRANCE,29.0,10,56.43
166,720,2019-01-02,580,569,FRANCE,35.0,9,63.25
167,721,2019-01-02,1210,1174,FRANCE,35.0,4,48.33
168,722,2019-01-02,889,863,FRANCE,76.0,11,61.31
169,723,2019-01-02,1473,1431,FRANCE,69.0,12,61.72
170,724,2019-01-02,755,740,FRANCE,93.0,41,175.19
171,725,2019-01-02,1289,1252,FRANCE,94.0,9,82.72999999999999
172,726,2019-01-02,1042,1013,FRANCE,80.0,27,92.04999999999998
173,727,2019-01-02,804,789,FRANCE,28.0,48,134.88
174,728,2019-01-02,739,726,FRANCE,31.0,3,9.19
175,729,2019-01-02,916,890,FRANCE,50.0,7,32.95
176,730,2019-01-02,682,670,FRANCE,95.0,3,10.31
177,731,2019-01-02,630,619,FRANCE,73.0,1,10.21
178,732,2019-01-02,1072,1035,FRANCE,94.0,12,176.6
179,733,2019-01-02,621,610,FRANCE,59.0,9,49.3
180,734,2019-01-02,732,719,FRANCE,69.0,6,72.56
181,735,2019-01-02,1017,989,FRANCE,77.0,10,35.59
182,736,2019-01-02,1241,1204,FRANCE,8.0,18,91.81
183,737,2019-01-02,1057,1028,FRANCE,6.0,6,20.84
184,738,2019-01-02,985,958,FRANCE,69.0,15,99.05
185,739,2019-01-02,791,776,FRANCE,77.0,3,64.42999999999999
186,740,2019-01-02,1315,1278,FRANCE,92.0,16,63.220000000000006
187,741,2019-01-02,832,815,FRANCE,38.0,6,78.05
188,742,2019-01-02,975,948,FRANCE,40.0,2,14.53
189,743,2019-01-02,947,920,FRANCE,81.0,6,76.93
190,744,2019-01-02,1362,1325,FRANCE,95.0,21,226.21
191,745,2019-01-02,1445,1405,FRANCE,31.0,7,47.22
192,746,2019-01-02,1391,1353,FRANCE,20.0,9,40.85
193,747,2019-01-02,1434,1394,FRANCE,95.0,18,75.85
194,748,2019-01-02,684,672,FRANCE,69.0,31,138.16
195,749,2019-01-02,1288,1251,FRANCE,56.0,30,147.42999999999998
196,750,2019-01-02,1323,1286,FRANCE,75.0,17,68.02
197,751,2019-01-02,1257,1220,FRANCE,75.0,6,44.42
198,752,2019-01-02,1499,1457,FRANCE,3.0,14,60.09
199,753,2019-01-02,751,736,FRANCE,93.0,3,23.67
200,754,2019-01-02,702,690,FRANCE,86.0,39,132.92000000000002
201,755,2019-01-02,907,881,FRANCE,57.0,12,82.75
202,756,2019-01-02,1021,993,FRANCE,94.0,19,136.5
203,757,2019-01-02,590,579,FRANCE,92.0,22,72.11
204,758,2019-01-02,758,743,FRANCE,75.0,4,16.86
205,759,2019-01-02,812,797,FRANCE,17.0,38,140.7
206,760,2019-01-02,1415,1375,FRANCE,62.0,12,139.35
207,761,2019-01-02,789,774,FRANCE,28.0,16,40.06
208,762,2019-01-02,1230,1194,FRANCE,67.0,35,74.66999999999999
209,763,2019-01-02,670,658,FRANCE,41.0,16,47.31
210,764,2019-01-02,1036,1007,FRANCE,33.0,11,81.96000000000001
211,765,2019-01-02,1346,1309,FRANCE,21.0,32,127.42
212,766,2019-01-02,1424,1384,FRANCE,33.0,20,72.64999999999999
213,767,2019-01-02,1011,983,FRANCE,69.0,154,462.35
214,768,2019-01-02,1252,1215,FRANCE,33.0,25,110.04
215,769,2019-01-02,984,957,FRANCE,25.0,4,29.45
216,770,2019-01-02,1202,1166,FRANCE,77.0,7,19.34
217,771,2019-01-02,1416,1376,FRANCE,9.0,9,68.47999999999999
218,772,2019-01-02,1344,1307,FRANCE,33.0,15,100.92999999999998
219,773,2019-01-02,800,785,FRANCE,20.0,17,54.24
220,774,2019-01-02,1326,1289,FRANCE,1.0,14,138.09
221,775,2019-01-02,1303,1266,FRANCE,92.0,1,27.63
222,776,2019-01-02,1296,1259,FRANCE,49.0,1,12.21
223,777,2019-01-02,859,818,FRANCE,75.0,12,132.71
224,778,2019-01-02,1007,980,FRANCE,75.0,19,125.18
225,779,2019-01-02,1216,1180,FRANCE,74.0,18,88.71000000000001
226,780,2019-01-02,648,637,FRANCE,4.0,2,9.33
227,781,2019-01-02,1079,1045,FRANCE,91.0,13,125.96
228,782,2019-01-02,1395,1345,FRANCE,26.0,28,130.54
229,783,2019-01-02,1197,1161,FRANCE,56.0,6,20.59
230,784,2019-01-02,1345,1308,FRANCE,34.0,38,100.45
231,785,2019-01-02,1274,1237,FRANCE,42.0,6,27.4
232,786,2019-01-02,1305,1268,FRANCE,73.0,4,48.04
233,787,2019-01-02,1106,1072,FRANCE,92.0,3,40.59
234,788,2019-01-02,1278,1241,FRANCE,78.0,15,73.21000000000001
235,789,2019-01-02,932,905,FRANCE,31.0,10,63.15
236,790,2019-01-02,1001,974,FRANCE,74.0,10,98.0
237,791,2019-01-02,941,914,FRANCE,62.0,8,71.83
238,792,2019-01-02,733,720,FRANCE,74.0,10,98.44
239,793,2019-01-02,1355,1318,FRANCE,34.0,10,90.42
240,794,2019-01-02,1443,1403,FRANCE,74.0,36,178.66
241,795,2019-01-02,963,936,FRANCE,37.0,16,83.77
242,796,2019-01-02,588,577,FRANCE,78.0,28,151.26000000000002
243,797,2019-01-02,1292,1255,FRANCE,73.0,2,7.14
244,798,2019-01-02,1385,1348,FRANCE,69.0,7,49.11
245,799,2019-01-02,1267,1230,FRANCE,43.0,12,39.22
246,800,2019-01-02,857,818,FRANCE,75.0,12,132.71
247,801,2019-01-02,1142,1107,FRANCE,84.0,11,40.56
248,802,2019-01-02,921,894,FRANCE,47.0,6,26.01
249,803,2019-01-02,1225,1189,FRANCE,60.0,44,211.24
250,804,2019-01-02,795,780,FRANCE,95.0,13,48.1
251,805,2019-01-02,909,883,FRANCE,80.0,6,36.34
252,806,2019-01-02,865,839,FRANCE,67.0,6,23.64
253,807,2019-01-02,1457,1416,FRANCE,75.0,17,86.39999999999999
254,808,2019-01-02,847,818,FRANCE,75.0,12,149.35
255,809,2019-01-02,895,869,FRANCE,33.0,16,97.91
256,810,2019-01-02,1364,1327,FRANCE,31.0,4,136.88
257,811,2019-01-02,1343,1306,FRANCE,35.0,10,73.80000000000001
258,812,2019-01-02,1238,1202,FRANCE,45.0,17,85.43
259,813,2019-01-02,966,939,FRANCE,45.0,10,73.97999999999999
260,814,2019-01-02,834,817,FRANCE,93.0,1,18.11
261,815,2019-01-02,884,858,FRANCE,32.0,6,33.53
262,816,2019-01-02,846,818,FRANCE,75.0,12,149.35
263,817,2019-01-02,811,796,FRANCE,38.0,13,82.75
264,818,2019-01-02,1390,1352,FRANCE,31.0,1,5.45
265,819,2019-01-02,619,608,FRANCE,74.0,1,4.69
266,820,2019-01-02,737,724,FRANCE,71.0,33,147.95
267,821,2019-01-02,1102,1068,FRANCE,80.0,2,66.88
268,822,2019-01-02,1201,1165,FRANCE,56.0,8,38.8
269,823,2019-01-02,612,601,FRANCE,38.0,13,76.19000000000001
270,824,2019-01-02,1250,1213,FRANCE,26.0,20,146.01999999999998
271,825,2019-01-02,1043,1014,FRANCE,95.0,20,185.13
272,826,2019-01-02,1490,1448,FRANCE,94.0,1,3.57
273,827,2019-01-02,819,802,FRANCE,62.0,12,63.78
274,828,2019-01-02,685,673,FRANCE,6.0,9,38.03
275,829,2019-01-02,644,633,FRANCE,50.0,5,22.53
276,830,2019-01-02,1428,1388,FRANCE,83.0,15,63.79
277,831,2019-01-02,938,911,FRANCE,75.0,26,113.73
278,832,2019-01-02,1406,1366,FRANCE,29.0,24,79.98000000000002
279,833,2019-01-02,660,649,FRANCE,93.0,25,43.89
280,834,2019-01-02,1150,1115,FRANCE,93.0,6,37.790000000000006
281,835,2019-01-02,1249,1212,FRANCE,38.0,5,47.78
282,836,2019-01-02,1493,1451,FRANCE,92.0,8,19.86
283,837,2019-01-02,1471,1429,FRANCE,6.0,20,114.01
284,838,2019-01-02,1068,1037,FRANCE,78.0,14,120.59
285,839,2019-01-02,1229,1193,FRANCE,56.0,1,19.75
286,840,2019-01-02,866,840,FRANCE,31.0,11,49.95
287,841,2019-01-02,769,754,FRANCE,74.0,1,128.04
288,842,2019-01-02,1494,1452,FRANCE,34.0,9,62.48
289,843,2019-01-02,887,861,FRANCE,13.0,12,83.98
290,844,2019-01-02,1422,1382,FRANCE,33.0,21,104.63
291,845,2019-01-02,849,829,FRANCE,78.0,103,241.14
292,846,2019-01-02,919,856,FRANCE,21.0,23,92.51
293,847,2019-01-02,683,671,FRANCE,29.0,12,38.1
294,848,2019-01-02,817,143,FRANCE,75.0,8,96.58
295,849,2019-01-02,836,819,FRANCE,94.0,3,21.01
296,850,2019-01-02,802,787,FRANCE,33.0,17,83.95
297,851,2019-01-02,1477,1435,FRANCE,49.0,1,6.47
298,852,2019-01-02,779,764,FRANCE,68.0,6,35.629999999999995
299,853,2019-01-02,1453,1413,FRANCE,74.0,20,75.41
300,854,2019-01-02,874,848,FRANCE,90.0,8,102.06
301,855,2019-01-02,1432,1392,FRANCE,92.0,22,95.01
302,856,2019-01-02,1019,991,FRANCE,67.0,5,40.98
303,857,2019-01-02,936,909,FRANCE,63.0,10,79.73
304,858,2019-01-02,991,964,FRANCE,87.0,44,100.57
305,859,2019-01-02,745,701,FRANCE,93.0,3,22.87
306,860,2019-01-02,636,625,FRANCE,93.0,1,19.69
307,861,2019-01-02,740,727,FRANCE,16.0,9,71.54
308,862,2019-01-02,1332,1295,FRANCE,92.0,18,90.44
309,863,2019-01-02,700,688,FRANCE,46.0,17,139.57999999999998
310,864,2019-01-02,611,600,FRANCE,69.0,17,109.56
311,865,2019-01-02,1078,1044,FRANCE,69.0,10,68.32
312,866,2019-01-02,1464,1397,FRANCE,67.0,14,63.35
313,867,2019-01-02,591,580,FRANCE,78.0,28,114.65
314,868,2019-01-02,910,884,FRANCE,38.0,19,84.36
315,869,2019-01-02,1183,1147,FRANCE,33.0,12,64.31
316,870,2019-01-02,1483,1441,FRANCE,38.0,1,26.28
317,871,2019-01-02,786,771,FRANCE,73.0,6,44.14
318,872,2019-01-02,780,765,FRANCE,24.0,7,12.6
319,873,2019-01-02,1168,1133,FRANCE,91.0,11,72.96
320,874,2019-01-02,1166,1131,FRANCE,13.0,26,72.94
321,875,2019-01-02,602,591,FRANCE,75.0,16,76.58000000000001
322,876,2019-01-02,1122,1088,FRANCE,59.0,14,51.03
323,877,2019-01-02,748,733,FRANCE,59.0,20,106.81000000000004
324,878,2019-01-02,815,800,FRANCE,45.0,19,57.16
325,879,2019-01-02,741,728,FRANCE,77.0,12,29.03
326,880,2019-01-02,824,807,FRANCE,65.0,19,93.19
327,881,2019-01-02,1456,1328,FRANCE,60.0,10,37.73
328,882,2019-01-02,829,812,FRANCE,77.0,32,77.89999999999998
329,883,2019-01-02,1048,1019,FRANCE,37.0,12,127.49
330,884,2019-01-02,713,701,FRANCE,93.0,9,52.77
331,885,2019-01-02,736,723,FRANCE,94.0,2,15.16
332,886,2019-01-02,1294,1257,FRANCE,56.0,33,72.89999999999999
333,887,2019-01-02,835,818,FRANCE,75.0,12,149.35
334,888,2019-01-02,1094,1060,FRANCE,67.0,6,21.71
335,889,2019-01-02,1110,1076,FRANCE,93.0,7,79.01
336,890,2019-01-02,723,711,FRANCE,94.0,20,95.75
337,891,2019-01-02,666,654,FRANCE,83.0,2,21.65
338,892,2019-01-02,1178,1142,FRANCE,38.0,5,59.56
339,893,2019-01-02,1050,1021,FRANCE,25.0,8,30.200000000000003
340,894,2019-01-02,851,830,FRANCE,91.0,20,75.4
341,895,2019-01-02,988,961,FRANCE,76.0,20,102.39999999999998
342,896,2019-01-02,1159,1124,FRANCE,31.0,6,34.28
343,897,2019-01-02,616,605,FRANCE,68.0,7,46.08
344,898,2019-01-02,862,818,FRANCE,75.0,12,132.71
345,899,2019-01-02,1313,1276,FRANCE,69.0,14,99.86
346,900,2019-01-02,604,593,FRANCE,69.0,6,33.9
347,901,2019-01-02,1407,1367,FRANCE,13.0,29,95.24
348,902,2019-01-02,690,678,FRANCE,44.0,19,41.54
349,903,2019-01-02,1285,1248,FRANCE,75.0,13,57.71
350,904,2019-01-02,1194,1158,FRANCE,68.0,9,81.07000000000001
351,905,2019-01-02,1475,1433,FRANCE,33.0,9,47.440000000000005
352,906,2019-01-02,956,929,FRANCE,94.0,8,46.98
353,907,2019-01-02,1470,1428,FRANCE,29.0,35,89.81
354,908,2019-01-02,920,893,FRANCE,20.0,18,55.8
355,909,2019-01-02,1383,1346,FRANCE,78.0,10,92.31
356,910,2019-01-02,1253,1216,FRANCE,69.0,14,54.34
357,911,2019-01-02,1074,1041,FRANCE,74.0,12,71.02
358,912,2019-01-02,587,576,FRANCE,75.0,19,69.59
359,913,2019-01-02,766,751,FRANCE,68.0,3,19.06
360,914,2019-01-02,960,933,FRANCE,6.0,7,46.82
361,915,2019-01-02,1264,1227,FRANCE,35.0,8,69.19
362,916,2019-01-02,727,715,FRANCE,59.0,25,170.84
363,917,2019-01-02,714,702,FRANCE,33.0,2,41.55
364,918,2019-01-02,1319,1282,FRANCE,11.0,10,90.32
365,919,2019-01-02,1013,985,FRANCE,16.0,13,60.27
366,920,2019-01-02,681,669,FRANCE,18.0,4,72.21000000000001
367,921,2019-01-02,1384,1347,FRANCE,17.0,17,114.1
368,922,2019-01-02,1331,1294,FRANCE,84.0,54,117.68
369,923,2019-01-02,1410,1370,FRANCE,90.0,8,87.27
370,924,2019-01-02,675,663,FRANCE,46.0,3,45.44
371,925,2019-01-02,1463,1422,FRANCE,91.0,9,34.36
372,926,2019-01-02,1374,1337,FRANCE,13.0,27,123.71
373,927,2019-01-02,712,700,FRANCE,69.0,9,31.05
374,928,2019-01-02,1012,984,FRANCE,38.0,18,99.31
375,929,2019-01-02,1161,1126,FRANCE,72.0,10,22.25
376,930,2019-01-02,597,586,FRANCE,48.0,17,113.53
377,931,2019-01-02,1479,1437,FRANCE,13.0,2,14.54
378,932,2019-01-02,774,759,FRANCE,3.0,20,74.60999999999999
379,933,2019-01-02,915,889,FRANCE,75.0,27,87.80000000000001
380,934,2019-01-02,735,722,FRANCE,54.0,11,92.22
381,935,2019-01-02,1108,1074,FRANCE,94.0,34,68.91999999999999
382,936,2019-01-02,746,731,FRANCE,26.0,8,82.48
383,937,2019-01-02,1033,1004,FRANCE,21.0,7,36.120000000000005
384,938,2019-01-02,1478,1436,FRANCE,88.0,6,43.54
385,939,2019-01-02,1318,1281,FRANCE,69.0,10,69.38999999999999
386,940,2019-01-02,1458,1417,FRANCE,92.0,36,114.33999999999996
387,941,2019-01-02,979,952,FRANCE,78.0,45,122.91
388,942,2019-01-02,1177,1141,FRANCE,57.0,3,14.44
389,943,2019-01-02,1375,1338,FRANCE,56.0,27,98.02
390,944,2019-01-02,781,766,FRANCE,93.0,8,62.790000000000006
391,945,2019-01-02,1054,1025,FRANCE,16.0,26,99.25
392,946,2019-01-02,1130,1096,FRANCE,59.0,1,128.04
393,947,2019-01-02,628,617,FRANCE,63.0,30,70.08
394,948,2019-01-02,1089,1055,FRANCE,57.0,6,69.98
395,949,2019-01-02,1088,1054,FRANCE,75.0,15,144.88
396,950,2019-01-02,986,959,FRANCE,38.0,15,71.85
397,951,2019-01-02,1087,1053,FRANCE,73.0,6,19.200000000000003
398,952,2019-01-02,1132,1098,FRANCE,66.0,8,65.5
399,953,2019-01-02,655,644,FRANCE,10.0,6,34.68000000000001
400,954,2019-01-02,1358,1321,FRANCE,49.0,6,78.05
401,955,2019-01-02,1198,1162,FRANCE,65.0,7,93.08
402,956,2019-01-02,904,878,FRANCE,13.0,13,66.25
403,957,2019-01-02,1128,1094,FRANCE,78.0,14,73.60000000000001
404,958,2019-01-02,760,745,FRANCE,24.0,7,67.50999999999999
405,959,2019-01-02,726,714,FRANCE,64.0,5,35.23
406,960,2019-01-02,1284,1247,FRANCE,31.0,9,71.35
407,961,2019-01-02,743,729,FRANCE,44.0,84,298.24
408,962,2019-01-02,1045,1016,FRANCE,59.0,6,85.51
409,963,2019-01-02,1491,1449,FRANCE,92.0,11,84.97
410,964,2019-01-02,1450,1410,FRANCE,75.0,14,112.97
411,965,2019-01-02,1099,1065,FRANCE,73.0,18,85.27
412,966,2019-01-02,1314,1277,FRANCE,1.0,8,28.99
413,967,2019-01-02,876,850,FRANCE,44.0,8,62.48
414,968,2019-01-02,1243,1206,FRANCE,31.0,9,38.440000000000005
415,969,2019-01-02,927,900,FRANCE,75.0,31,133.71
416,970,2019-01-02,807,792,FRANCE,76.0,25,67.45
417,971,2019-01-02,1092,1058,FRANCE,75.0,15,90.67
418,972,2019-01-02,894,868,FRANCE,61.0,21,130.88
419,973,2019-01-02,1047,1018,FRANCE,22.0,15,101.9
420,974,2019-01-02,1392,1354,FRANCE,74.0,8,76.23
421,975,2019-01-02,1461,1420,FRANCE,13.0,8,73.95
422,976,2019-01-02,943,916,FRANCE,77.0,9,53.2
423,977,2019-01-02,935,908,FRANCE,69.0,16,155.92
424,978,2019-01-02,1468,1426,FRANCE,31.0,6,109.52
425,979,2019-01-02,1215,1179,FRANCE,84.0,14,125.56
426,980,2019-01-02,1454,1414,FRANCE,69.0,33,178.61
427,981,2019-01-02,1357,1320,FRANCE,75.0,22,74.74000000000001
428,982,2019-01-02,1329,1292,FRANCE,63.0,18,138.54000000000002
429,983,2019-01-02,1393,1325,FRANCE,95.0,7,78.19
430,984,2019-01-02,637,626,FRANCE,45.0,6,47.38
431,985,2019-01-02,589,578,FRANCE,78.0,15,45.37
432,986,2019-01-02,764,749,FRANCE,38.0,12,111.38
433,987,2019-01-02,1134,1100,FRANCE,17.0,3,16.36
434,988,2019-01-02,697,685,FRANCE,26.0,9,157.56
435,989,2019-01-02,1405,1365,FRANCE,29.0,17,65.16
436,990,2019-01-02,647,636,FRANCE,33.0,6,109.07
437,991,2019-01-02,1408,1368,FRANCE,4.0,47,180.55
438,992,2019-01-02,842,824,FRANCE,74.0,47,220.48
439,993,2019-01-02,729,665,FRANCE,69.0,13,138.24
440,994,2019-01-02,1158,1123,FRANCE,44.0,8,53.16
441,995,2019-01-02,1073,1040,FRANCE,38.0,14,73.75999999999999
442,996,2019-01-02,583,572,FRANCE,91.0,9,60.73
443,997,2019-01-02,1367,1330,FRANCE,69.0,24,79.88
444,998,2019-01-02,1419,1379,FRANCE,92.0,8,68.52999999999999
445,999,2019-01-02,1282,1245,FRANCE,69.0,21,88.19999999999999
446,1000,2019-01-02,890,864,FRANCE,29.0,10,35.92
447,1001,2019-01-02,1260,1223,FRANCE,10.0,14,152.16
448,1002,2019-01-02,1234,1198,FRANCE,5.0,30,125.89
449,1003,2019-01-02,962,935,FRANCE,31.0,4,40.33
450,1004,2019-01-02,1308,1271,FRANCE,31.0,10,38.12
451,1005,2019-01-02,1126,1092,FRANCE,11.0,18,71.11000000000001
452,1006,2019-01-02,1157,1122,FRANCE,69.0,8,64.69
453,1007,2019-01-02,1145,1110,FRANCE,30.0,2,16.98
454,1008,2019-01-02,993,966,FRANCE,50.0,19,59.83999999999999
455,1009,2019-01-02,663,652,FRANCE,74.0,3,83.18
456,1010,2019-01-02,711,699,FRANCE,78.0,10,35.580000000000005
457,1011,2019-01-02,1261,1224,FRANCE,33.0,15,43.2
458,1012,2019-01-02,1016,988,FRANCE,59.0,12,175.43
459,1013,2019-01-02,1394,1355,FRANCE,37.0,4,25.54
460,1014,2019-01-02,937,910,FRANCE,76.0,25,120.77000000000002
461,1015,2019-01-02,905,879,FRANCE,68.0,5,64.19
462,1016,2019-01-02,989,962,FRANCE,83.0,230,448.37
463,1017,2019-01-02,808,793,FRANCE,92.0,8,76.23
464,1018,2019-01-02,1164,1129,FRANCE,64.0,7,36.870000000000005
465,1019,2019-01-02,763,748,FRANCE,59.0,8,38.1
466,1020,2019-01-02,1441,1401,FRANCE,76.0,4,48.12
467,1021,2019-01-02,1255,1218,FRANCE,7.0,2,18.59
468,1022,2019-01-02,1298,1261,FRANCE,84.0,8,81.80000000000001
469,1023,2019-01-02,646,635,FRANCE,75.0,12,47.11000000000001
470,1024,2019-01-02,776,761,FRANCE,93.0,8,89.82
471,1025,2019-01-02,1000,973,FRANCE,75.0,8,69.47
472,1026,2019-01-02,891,865,FRANCE,44.0,18,175.77000000000004
473,1027,2019-01-02,753,738,FRANCE,17.0,27,184.82
474,1028,2019-01-02,659,648,FRANCE,94.0,9,59.98
475,1029,2019-01-02,1051,1022,FRANCE,65.0,25,78.94
476,1030,2019-01-02,1081,1047,FRANCE,76.0,7,65.33
477,1031,2019-01-02,1273,1236,FRANCE,13.0,11,93.26
478,1032,2019-01-02,1008,975,FRANCE,29.0,6,80.6
479,1033,2019-01-02,606,595,FRANCE,73.0,11,105.37
480,1034,2019-01-02,1034,1005,FRANCE,14.0,6,30.890000000000004
481,1035,2019-01-02,965,938,FRANCE,33.0,15,114.37
482,1036,2019-01-02,853,818,FRANCE,75.0,12,149.35
483,1037,2019-01-02,1123,1089,FRANCE,16.0,4,56.93
484,1038,2019-01-02,1361,1324,FRANCE,66.0,23,72.43
485,1039,2019-01-02,759,744,FRANCE,6.0,2,76.61
486,1040,2019-01-02,1083,1049,FRANCE,75.0,44,125.29
487,1041,2019-01-02,967,940,FRANCE,84.0,4,18.25
488,1042,2019-01-02,1222,1186,FRANCE,93.0,29,80.87
489,1043,2019-01-02,1053,1024,FRANCE,75.0,36,79.56
490,1044,2019-01-02,1287,1250,FRANCE,74.0,6,22.8
491,1045,2019-01-02,1378,1341,FRANCE,49.0,13,58.2
492,1046,2019-01-02,603,592,FRANCE,44.0,8,39.52
493,1047,2019-01-02,1402,1362,FRANCE,44.0,12,69.66
494,1048,2019-01-02,1462,1421,FRANCE,78.0,12,73.4
495,1049,2019-01-02,1467,1425,FRANCE,81.0,17,58.57000000000001
496,1050,2019-01-02,761,746,FRANCE,74.0,42,130.65
497,1051,2019-01-02,1136,1102,FRANCE,4.0,4,24.17
498,1052,2019-01-02,1236,1200,FRANCE,95.0,5,61.23
499,1053,2019-01-02,841,823,FRANCE,16.0,23,84.55
500,1054,2019-01-02,981,954,FRANCE,6.0,6,54.82
501,1055,2019-01-02,1347,1310,FRANCE,33.0,18,130.49
502,1056,2019-01-02,747,732,FRANCE,38.0,17,71.05
503,1057,2019-01-02,797,782,FRANCE,38.0,4,19.47
504,1058,2019-01-02,794,779,FRANCE,78.0,15,73.02
505,1059,2019-01-02,1086,1052,FRANCE,13.0,9,46.99
506,1060,2019-01-02,624,613,FRANCE,40.0,14,84.61
507,1061,2019-01-02,1304,1267,FRANCE,69.0,10,108.91
508,1062,2019-01-02,1352,1315,FRANCE,62.0,9,106.43
509,1063,2019-01-02,1418,1378,FRANCE,94.0,19,65.38000000000001
510,1064,2019-01-02,924,897,FRANCE,30.0,15,66.60000000000001
511,1065,2019-01-02,823,806,FRANCE,77.0,5,111.57
512,1066,2019-01-02,1444,1404,FRANCE,92.0,9,79.59
513,1067,2019-01-02,1283,1246,FRANCE,1.0,44,132.95999999999998
514,1068,2019-01-02,661,650,FRANCE,75.0,4,36.93
515,1069,2019-01-02,656,645,FRANCE,49.0,12,75.11000000000001
